"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":19075}]","19076","instruction","instructions","0","19078","0.0-0.0","3","3_a6suvb","2024-09-12T18:49:23.434Z","","",""
"","17742","","external-html","1","37459","0.0-1.0","3","3_a6suvb","2024-09-12T18:49:23.434Z","consent/consent3.html","",""
"","71483","screening","survey","2","109013","0.0-2.0","3","3_a6suvb","2024-09-12T18:49:23.434Z","","{""intro"":null,""mentality"":""(5) On a weekly basis"",""psi"":""(4) Occasionally"",""succeed"":""(3) Unlikely"",""contact"":null}","[]"
