"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":2318}]","2319","instruction","instructions","0","2320","0.0-0.0","3","3_63pdru","2025-06-09T22:55:59.847Z","","",""
"","9950","","external-html","1","12272","0.0-1.0","3","3_63pdru","2025-06-09T22:55:59.847Z","consent/consent3.html","",""
"","86106","screening","survey","2","98418","0.0-2.0","3","3_63pdru","2025-06-09T22:55:59.847Z","","{""intro"":null,""mentality"":""(1) Never"",""psi"":""(1) Never"",""succeed"":""(2) Very unlikely"",""contact"":null}","[]"
