"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":29268}]","29272","instruction","instructions","0","29279","0.0-0.0","6","6_5o8dqd","2025-01-13T15:05:42.106Z","","",""
"","32488","","external-html","1","61827","0.0-1.0","6","6_5o8dqd","2025-01-13T15:05:42.106Z","consent/consent6.html","",""
"","222629","screening","survey","2","284590","0.0-2.0","6","6_5o8dqd","2025-01-13T15:05:42.106Z","","{""intro"":null,""mentality"":""(4) Auf monatlicher Basis"",""psi"":""(1) Nie"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
