"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":221940}]","221945","instruction","instructions","0","3155957","0.0-0.0","6","6_fh6vy9","2024-11-30T08:28:08.501Z","","",""
"","66895","","external-html","1","3223106","0.0-1.0","6","6_fh6vy9","2024-11-30T08:28:08.501Z","consent/consent6.html","",""
"","155457","screening","survey","2","3378690","0.0-2.0","6","6_fh6vy9","2024-11-30T08:28:08.501Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(3) Selten"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
