"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":90723}]","90726","instruction","instructions","0","90734","0.0-0.0","6","6_rnc94l","2025-01-31T19:01:50.634Z","","",""
"","37341","","external-html","1","128276","0.0-1.0","6","6_rnc94l","2025-01-31T19:01:50.634Z","consent/consent6.html","",""
"","90349","screening","survey","2","218783","0.0-2.0","6","6_rnc94l","2025-01-31T19:01:50.634Z","","{""intro"":null,""mentality"":""(1) Never"",""psi"":""(2) Very rarely"",""succeed"":""(3) Unlikely"",""contact"":null}","[]"
