"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":6330}]","6331","instruction","instructions","0","6334","0.0-0.0","6","6_r436wd","2025-02-28T10:23:43.291Z","","",""
"","7957","","external-html","1","14508","0.0-1.0","6","6_r436wd","2025-02-28T10:23:43.291Z","consent/consent6.html","",""
"","55609","screening","survey","2","70180","0.0-2.0","6","6_r436wd","2025-02-28T10:23:43.291Z","","{""intro"":null,""mentality"":""(2) Selten"",""psi"":""(1) Nie"",""succeed"":""(2) Sehr unwahrscheinlich"",""contact"":null}","[]"
