"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":78848}]","78854","instruction","instructions","0","78864","0.0-0.0","6","6_sc9kzq","2024-11-30T14:50:27.088Z","","",""
"","5772","","external-html","1","84791","0.0-1.0","6","6_sc9kzq","2024-11-30T14:50:27.088Z","consent/consent6.html","",""
"","65133","screening","survey","2","150054","0.0-2.0","6","6_sc9kzq","2024-11-30T14:50:27.088Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(3) Selten"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
