"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":74402}]","74403","instruction","instructions","0","116261","0.0-0.0","6","6_pe69w2","2024-11-05T15:21:58.304Z","","",""
"","5662","","external-html","1","122017","0.0-1.0","6","6_pe69w2","2024-11-05T15:21:58.304Z","consent/consent6.html","",""
"","63920","screening","survey","2","186013","0.0-2.0","6","6_pe69w2","2024-11-05T15:21:58.304Z","","{""intro"":null,""mentality"":""(4) Auf monatlicher Basis"",""psi"":""(2) Sehr selten"",""succeed"":""(3) Unwahrscheinlich"",""contact"":null}","[]"
