"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":48060}]","48060","instruction","instructions","0","48063","0.0-0.0","6","6_23sduz","2025-01-17T18:39:13.876Z","","",""
"","4328","","external-html","1","52397","0.0-1.0","6","6_23sduz","2025-01-17T18:39:13.876Z","consent/consent6.html","",""
"","74212","screening","survey","2","126677","0.0-2.0","6","6_23sduz","2025-01-17T18:39:13.876Z","","{""intro"":null,""mentality"":""(4) Auf monatlicher Basis"",""psi"":""(4) Gelegentlich"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
