"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":90471}]","90476","instruction","instructions","0","90482","0.0-0.0","6","6_e9z9vk","2025-01-13T13:21:04.468Z","","",""
"","119205","","external-html","1","209848","0.0-1.0","6","6_e9z9vk","2025-01-13T13:21:04.468Z","consent/consent6.html","",""
"","193670","screening","survey","2","403675","0.0-2.0","6","6_e9z9vk","2025-01-13T13:21:04.468Z","","{""intro"":null,""mentality"":""(3) Manchmal"",""psi"":""(5) Häufig"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
