"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":3025}]","3025","instruction","instructions","0","3027","0.0-0.0","6","6_b8utgf","2024-11-30T20:22:28.126Z","","",""
"","4594","","external-html","1","7624","0.0-1.0","6","6_b8utgf","2024-11-30T20:22:28.126Z","consent/consent6.html","",""
"","111219","screening","survey","2","118903","0.0-2.0","6","6_b8utgf","2024-11-30T20:22:28.126Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(2) Sehr selten"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
