"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":14235}]","14236","instruction","instructions","0","14239","0.0-0.0","6","6_cgcahs","2025-07-04T08:49:03.333Z","","",""
"","7173","","external-html","1","21803","0.0-1.0","6","6_cgcahs","2025-07-04T08:49:03.333Z","consent/consent6.html","",""
"","38089","screening","survey","2","60018","0.0-2.0","6","6_cgcahs","2025-07-04T08:49:03.333Z","","{""intro"":null,""mentality"":""(1) Nie"",""psi"":""(2) Sehr selten"",""succeed"":""(4) Wahrscheinlich, ja"",""contact"":null}","[]"
