"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":55532}]","55532","instruction","instructions","0","55533","0.0-0.0","6","6_jgukf7","2025-01-17T12:48:37.571Z","","",""
"","118960","","external-html","1","174508","0.0-1.0","6","6_jgukf7","2025-01-17T12:48:37.571Z","consent/consent6.html","",""
"","294038","screening","survey","2","468582","0.0-2.0","6","6_jgukf7","2025-01-17T12:48:37.571Z","","{""intro"":null,""mentality"":""(4) On a monthly basis"",""psi"":""(3) Rarely"",""succeed"":""(2) Very unlikely"",""contact"":null}","[]"
