"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":2550}]","2551","instruction","instructions","0","2556","0.0-0.0","6","6_dop03y","2024-11-06T14:28:56.287Z","","",""
"","7155","","external-html","1","9911","0.0-1.0","6","6_dop03y","2024-11-06T14:28:56.287Z","consent/consent6.html","",""
"","68770","screening","survey","2","78765","0.0-2.0","6","6_dop03y","2024-11-06T14:28:56.287Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(2) Sehr selten"",""succeed"":""(2) Sehr unwahrscheinlich"",""contact"":null}","[]"
