"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","view_history","stimulus","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","4462802","0.0-0.0","2025-05-13T15:07:31.248Z","4_0000p1","","","","","","","","","","",""
"","","","","","survey","1","5524265","0.0-1.0","2025-05-13T15:07:31.248Z","4_0000p1","1061384","{""testrun"":""Skip to Videos""}","testrun","","","","","","","",""
"","","","","","survey-text","2","5555191","0.0-2.0","2025-05-13T15:07:31.248Z","4_0000p1","30888","{""subject_id"":""4_0000p1""}","welcome","","","","","","","",""
"","","","","","instructions","3","5708544","0.0-4.0","2025-05-13T15:07:31.248Z","4_0000p1","153350","","instructions2","[{""page_index"":0,""viewing_time"":153350}]","","","","","","",""
"","","","","","html-button-response","4","5712623","0.0-5.0","2025-05-13T15:07:31.248Z","4_0000p1","4078","0","videoIntro","","<p>Now we would like you to watch two short videos and rate how similar they are to your Ganzfeld experience.</p><p>Please click ""Continue"" when you are ready.</p>","15","3","2","../video/23 D Aberfan disaster.mp4","../video/23 C Custard battle.mp4",""
"true","false","[]","[]","[]","preload","5","5872556","0.0-6.0","2025-05-13T15:07:31.248Z","4_0000p1","","","","","","","","","","",""
"","","","","","survey-html-form","6","6084249","0.0-7.0-0.0","2025-05-13T15:07:31.248Z","4_0000p1","211687","{""ClipA"":""30"",""ClipB"":""75""}","videoRating","","","","","","","",""
"","","","","","html-button-response","7","6092008","0.0-8.0","2025-05-13T15:07:31.248Z","4_0000p1","7757","0","videoTargetIntro","","<p>We will now select the target video.</p><p>Please watch the selected video a second time.</p>","","","","","","[""../video/23 C Custard battle.mp4""]"
"","","","","","video-keyboard-response","8","6151836","0.0-9.0","2025-05-13T15:07:31.248Z","4_0000p1","null","null","videoTarget","","[""../video/23 C Custard battle.mp4""]","","","","","",""
