"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","21623","0.0-0.0","2025-04-25T13:05:14.924Z","1_000008","","","","","","","","","","","","",""
"","","","","","survey","1","25847","0.0-1.0","2025-04-25T13:05:14.924Z","1_000008","3921","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","30737","0.0-2.0","2025-04-25T13:05:14.924Z","1_000008","4859","{""subject_id"":""1_000008""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","59304","0.0-3.0","2025-04-25T13:05:14.924Z","1_000008","28542","59","successBelief","<p>Innan vi börjar skulle vi vilja fråga dig om din inställning till experimentet.</p>
            <p style=""font-weight: bold;"">Hur sannolikt tror du att det är att du personligen kommer att lyckas med ditt prekognitiva test idag?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","66400","0.0-4.0","2025-04-25T13:05:14.924Z","1_000008","7093","100","comfortable","<p style=""font-weight: bold;"">Känner du dig bekväm med Ganzfeld-miljön?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","101199","0.0-5.0","2025-04-25T13:05:14.924Z","1_000008","36758","0","restIntro","<p>Härnäst vill vi att du vilar i en lutande fåtölj i 3 minuter. Tryck på ""Nästa"" när du är redo, sätt dig bekvämt tillrätta i fåtöljen och vila tills du hör ett pip som signalerar slutet på treminutersintervallet. Därefter kan du återgå till det här programmet för att fortsätta.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","283716","0.0-6.0","2025-04-25T13:05:14.924Z","1_000008","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","283719","0.0-7.0-0.0","2025-04-25T13:05:14.924Z","1_000008","","","","","","","","","","","","",""
"","","","","","survey","8","419914","0.0-7.0-1.0","2025-04-25T13:05:14.924Z","1_000008","136062","{""PCIRest1"":6,""PCIRest2"":2,""PCIRest3"":4,""PCIRest4"":5,""PCIRest5"":3,""PCIRest6"":3,""PCIRest7"":6,""PCIRest8"":0,""PCIRest9"":0,""PCIRest10"":3,""PCIRest11"":0,""PCIRest12"":4,""PCIRest13"":2,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","419917","0.0-7.0-2.0","2025-04-25T13:05:14.924Z","1_000008","","","","","","","","","","","","",""
"","","","","","instructions","10","738824","0.0-8.0","2025-04-25T13:05:14.924Z","1_000008","318904","","instructions1","","","","[{""page_index"":0,""viewing_time"":318904}]","","","","","",""
"","","","","","html-button-response","11","806184","0.0-9.0","2025-04-25T13:05:14.924Z","1_000008","67357","0","GanzfeldIntro","<p>Säg åt försöksledaren att hjälpa dig med Ganzfeld-utrustningen. Försöksledaren kommer att klicka på Nästa när du är redo att börja.</p>
            <p>Ljudnivån för Ganzfeld kan justeras medan du spelar upp ljud-exemplet nedan.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","2996323","0.0-10.0","2025-04-25T13:05:14.924Z","1_000008","null","null","GanzfeldPlay","../audio/English_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","2996326","0.0-11.0-0.0","2025-04-25T13:05:14.924Z","1_000008","","","","","","","","","","","","",""
"","","","","","survey","14","3244356","0.0-11.0-1.0","2025-04-25T13:05:14.924Z","1_000008","247905","{""PCIGanz1"":5,""PCIGanz2"":6,""PCIGanz3"":1,""PCIGanz4"":1,""PCIGanz5"":6,""PCIGanz6"":1,""PCIGanz7"":1,""PCIGanz8"":0,""PCIGanz9"":5,""PCIGanz10"":1,""PCIGanz11"":5,""PCIGanz12"":6,""PCIGanz13"":6,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","3244359","0.0-11.0-2.0","2025-04-25T13:05:14.924Z","1_000008","","","","","","","","","","","","",""
"","","","","","survey","16","3305784","0.0-12.0","2025-04-25T13:05:14.924Z","1_000008","61400","{""DSSQ"":{""DSSQ01"":3,""DSSQ02"":3,""DSSQ03"":3,""DSSQ04"":1,""DSSQ05"":5,""DSSQ06"":2,""DSSQ07"":3,""DSSQ08"":1},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","3319019","0.0-13.0","2025-04-25T13:05:14.924Z","1_000008","13233","8","time1","<p><i>Vänligen besvara följande två frågor om dina upplevelser under de 30 minuterna av Ganzfeld.</i></p>
            <p>1. Hur ofta tänkte du på tiden <b>under uppgiften</b>?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","3334483","0.0-14.0","2025-04-25T13:05:14.924Z","1_000008","15462","72","time2","<p><i>Vänligen besvara följande två frågor om dina upplevelser under de 30 minuterna av Ganzfeld.</i></p>
            <p>2. Hur snabbt gick tiden för dig <b>under uppgiften</b>?</p>","50","","","","","","","",""
