"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","24650","0.0-0.0","2025-05-02T19:52:14.113Z","3_kjw051","","",""
"","","","","","survey","1","40909","0.0-1.0","2025-05-02T19:52:14.113Z","3_kjw051","16207","{""testrun"":""Experiment""}","testrun"
"","","","","","survey-text","2","4048330","0.0-2.0","2025-05-02T19:52:14.113Z","3_kjw051","4029193","{""subject_id"":""3_kjw051""}","welcome"
