"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","43757","0.0-0.0","2024-11-15T18:38:53.348Z","3_vmv3cu","","",""
"","","","","","survey","1","45855","0.0-1.0","2024-11-15T18:38:53.348Z","3_vmv3cu","1975","{""testrun"":""Experiment""}","testrun"
"","","","","","survey-text","2","7016088","0.0-2.0","2024-11-15T18:38:53.348Z","3_vmv3cu","6970273","{""subject_id"":""3_vmv3cu""}","welcome"
