"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","view_history","stimulus","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","11761","0.0-0.0","2025-12-09T20:15:29.602Z","4_mtbswk","","","","","","","","","","",""
"","","","","","survey","1","2382377","0.0-1.0","2025-12-09T20:15:29.602Z","4_mtbswk","2370572","{""testrun"":""Skip to Videos""}","testrun","","","","","","","",""
"","","","","","survey-text","2","2391032","0.0-2.0","2025-12-09T20:15:29.602Z","4_mtbswk","8633","{""subject_id"":""4_mtbswk""}","welcome","","","","","","","",""
"","","","","","instructions","3","2463992","0.0-4.0","2025-12-09T20:15:29.602Z","4_mtbswk","72958","","instructions2","[{""page_index"":0,""viewing_time"":72958}]","","","","","","",""
"","","","","","html-button-response","4","2465575","0.0-5.0","2025-12-09T20:15:29.602Z","4_mtbswk","1582","0","videoIntro","","<p>Now we would like you to watch two short videos and rate how similar they are to your Ganzfeld experience.</p><p>Please click ""Continue"" when you are ready.</p>","6","0","2","../video/14 A The Mist.mp4","../video/14 C Car Crash.mp4",""
"true","false","[]","[]","[]","preload","5","2470050","0.0-6.0","2025-12-09T20:15:29.602Z","4_mtbswk","","","","","","","","","","",""
"","","","","","survey-html-form","6","2642729","0.0-7.0-0.0","2025-12-09T20:15:29.602Z","4_mtbswk","172675","{""ClipA"":""71"",""ClipB"":""29""}","videoRating","","","","","","","",""
"","","","","","html-button-response","7","2650024","0.0-8.0","2025-12-09T20:15:29.602Z","4_mtbswk","7293","0","videoTargetIntro","","<p>We will now select the target video.</p><p>Please watch the selected video a second time.</p>","","","","","","[""../video/14 A The Mist.mp4""]"
