"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","20760","0.0-0.0","2025-02-07T09:58:21.827Z","1_000003","","","","","","","","","","","","",""
"","","","","","survey","1","69410","0.0-1.0","2025-02-07T09:58:21.827Z","1_000003","63095","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","103785","0.0-2.0","2025-02-07T09:58:21.827Z","1_000003","34336","{""subject_id"":""1_000003""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","122480","0.0-3.0","2025-02-07T09:58:21.827Z","1_000003","18690","73","successBelief","<p>Innan vi börjar skulle vi vilja fråga dig om din inställning till experimentet.</p>
            <p style=""font-weight: bold;"">Hur sannolikt tror du att det är att du personligen kommer att lyckas med ditt prekognitiva test idag?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","126720","0.0-4.0","2025-02-07T09:58:21.827Z","1_000003","4238","99","comfortable","<p style=""font-weight: bold;"">Känner du dig bekväm med Ganzfeld-miljön?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","169984","0.0-5.0","2025-02-07T09:58:21.827Z","1_000003","43262","0","restIntro","<p>Härnäst vill vi att du vilar i en lutande fåtölj i 3 minuter. Tryck på ""Nästa"" när du är redo, sätt dig bekvämt tillrätta i fåtöljen och vila tills du hör ett pip som signalerar slutet på treminutersintervallet. Därefter kan du återgå till det här programmet för att fortsätta.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","352512","0.0-6.0","2025-02-07T09:58:21.827Z","1_000003","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","352514","0.0-7.0-0.0","2025-02-07T09:58:21.827Z","1_000003","","","","","","","","","","","","",""
"","","","","","survey","8","474964","0.0-7.0-1.0","2025-02-07T09:58:21.827Z","1_000003","122313","{""PCIRest1"":5,""PCIRest2"":5,""PCIRest3"":4,""PCIRest4"":5,""PCIRest5"":4,""PCIRest6"":1,""PCIRest7"":1,""PCIRest8"":1,""PCIRest9"":1,""PCIRest10"":1,""PCIRest11"":3,""PCIRest12"":4,""PCIRest13"":4,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","474968","0.0-7.0-2.0","2025-02-07T09:58:21.827Z","1_000003","","","","","","","","","","","","",""
