"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","28966","0.0-0.0","2025-06-23T08:33:33.618Z","1_000016","","","","","","","","","","","","",""
"","","","","","survey","1","624945","0.0-1.0","2025-06-23T08:33:33.618Z","1_000016","595744","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","1606992","0.0-2.0","2025-06-23T08:33:33.618Z","1_000016","981967","{""subject_id"":""1_000016""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","1741796","0.0-3.0-0.0","2025-06-23T08:33:33.618Z","1_000016","134750","89","successBelief","<p>Innan vi börjar skulle vi vilja fråga dig om din inställning till experimentet.</p>
            <p style=""font-weight: bold;"">Hur sannolikt tror du att det är att du personligen kommer att lyckas med ditt prekognitiva test idag?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","1806955","0.0-3.0-1.0","2025-06-23T08:33:33.618Z","1_000016","65156","92","comfortable","<p style=""font-weight: bold;"">Känner du dig bekväm med Ganzfeld-miljön?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","1872524","0.0-3.0-2.0","2025-06-23T08:33:33.618Z","1_000016","65566","0","restIntro","<p>Härnäst vill vi att du vilar i en lutande fåtölj i 3 minuter. Tryck på ""Nästa"" när du är redo, sätt dig bekvämt tillrätta i fåtöljen och vila tills du hör ett pip som signalerar slutet på treminutersintervallet. Därefter kan du återgå till det här programmet för att fortsätta.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","2055097","0.0-3.0-3.0","2025-06-23T08:33:33.618Z","1_000016","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","2055102","0.0-3.0-4.0-0.0","2025-06-23T08:33:33.618Z","1_000016","","","","","","","","","","","","",""
"","","","","","survey","8","2264450","0.0-3.0-4.0-1.0","2025-06-23T08:33:33.618Z","1_000016","209184","{""PCIRest1"":6,""PCIRest2"":5,""PCIRest3"":4,""PCIRest4"":5,""PCIRest5"":1,""PCIRest6"":2,""PCIRest7"":2,""PCIRest8"":2,""PCIRest9"":2,""PCIRest10"":5,""PCIRest11"":4,""PCIRest12"":5,""PCIRest13"":1,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","2264453","0.0-3.0-4.0-2.0","2025-06-23T08:33:33.618Z","1_000016","","","","","","","","","","","","",""
"","","","","","instructions","10","2394876","0.0-3.0-5.0","2025-06-23T08:33:33.618Z","1_000016","130420","","instructions1","","","","[{""page_index"":0,""viewing_time"":130419}]","","","","","",""
