"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","14200","0.0-0.0","2024-12-11T19:56:48.747Z","3_rafp8j","","",""
"","","","","","survey","1","36678","0.0-1.0","2024-12-11T19:56:48.747Z","3_rafp8j","22413","{""testrun"":""Experiment""}","testrun"
"","","","","","survey-text","2","57896","0.0-2.0","2024-12-11T19:56:48.747Z","3_rafp8j","21195","{""subject_id"":""3_rafp8j""}","welcome"
