"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","11724","0.0-0.0","2025-12-09T20:14:33.339Z","4_p00008","","",""
"","","","","","survey","1","20393","0.0-1.0","2025-12-09T20:14:33.339Z","4_p00008","8635","{""testrun"":""Pilot (Test run)""}","testrun"
"","","","","","survey-text","2","44440","0.0-2.0","2025-12-09T20:14:33.339Z","4_p00008","23991","{""subject_id"":""4_p00008""}","welcome"
