"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","21286","0.0-0.0","2024-12-05T18:43:46.610Z","3_a06ejg","","",""
"","","","","","survey","1","39808","0.0-1.0","2024-12-05T18:43:46.610Z","3_a06ejg","18418","{""testrun"":""Experiment""}","testrun"
"","","","","","survey-text","2","4513719","0.0-2.0","2024-12-05T18:43:46.610Z","3_a06ejg","4473919","{""subject_id"":""3_a06ejg""}","welcome"
