"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","20973","0.0-0.0","2025-06-05T22:24:18.586Z","3_4wgd50","","",""
"","","","","","survey","1","44027","0.0-1.0","2025-06-05T22:24:18.586Z","3_4wgd50","23011","{""testrun"":""Experiment""}","testrun"
"","","","","","survey-text","2","77230","0.0-2.0","2025-06-05T22:24:18.586Z","3_4wgd50","33172","{""subject_id"":""3_4wgd50""}","welcome"
