"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","16020","0.0-0.0","2025-12-10T16:43:07.506Z","2_zewlnt","","",""
"","","","","","survey","1","24373","0.0-1.0","2025-12-10T16:43:07.506Z","2_zewlnt","7589","{""testrun"":""Experiment""}","testrun"
"","","","","","survey-text","2","29498","0.0-2.0","2025-12-10T16:43:07.506Z","2_zewlnt","5098","{""subject_id"":""2_zewlnt""}","welcome"
