"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":68728}]","68731","instruction","instructions","0","68737","0.0-0.0","5","5_kvj62a","2025-03-29T09:20:32.895Z","","",""
"","50003","","external-html","1","118813","0.0-1.0","5","5_kvj62a","2025-03-29T09:20:32.895Z","consent/consent5.html","",""
"","412293","screening","survey","2","634746","0.0-2.0","5","5_kvj62a","2025-03-29T09:20:32.895Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(2) Sehr selten"",""succeed"":""(3) Unwahrscheinlich"",""contact"":null}","[]"
