"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":59772}]","59772","instruction","instructions","0","59775","0.0-0.0","5","5_geq512","2025-03-30T19:48:11.994Z","","",""
"","40422","","external-html","1","100353","0.0-1.0","5","5_geq512","2025-03-30T19:48:11.994Z","consent/consent5.html","",""
"","163882","screening","survey","2","264326","0.0-2.0","5","5_geq512","2025-03-30T19:48:11.994Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(2) Sehr selten"",""succeed"":""(1) Überhaupt nicht"",""contact"":null}","[]"
