"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":253765}]","253766","instruction","instructions","0","638257","0.0-0.0","5","5_60092g","2024-11-19T15:53:39.398Z","","",""
"","2482552","","external-html","1","13141462","0.0-1.0","5","5_60092g","2024-11-19T15:53:39.398Z","consent/consent5.html","",""
"","28678433","screening","survey","2","65158303","0.0-2.0","5","5_60092g","2024-11-19T15:53:39.398Z","","{""intro"":null,""mentality"":""(5) Auf wöchentlicher Basis"",""psi"":""(3) Selten"",""succeed"":""(3) Unwahrscheinlich"",""contact"":null}","[]"
