"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":98964}]","98964","instruction","instructions","0","98966","0.0-0.0","5","5_c2qsy1","2025-02-03T11:33:10.085Z","","",""
"","21637","","external-html","1","120650","0.0-1.0","5","5_c2qsy1","2025-02-03T11:33:10.085Z","consent/consent5.html","",""
"","36110","screening","survey","2","156831","0.0-2.0","5","5_c2qsy1","2025-02-03T11:33:10.085Z","","{""intro"":null,""mentality"":""(3) Manchmal"",""psi"":""(2) Sehr selten"",""succeed"":""(2) Sehr unwahrscheinlich"",""contact"":null}","[]"
