"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","21","0.0-0.0","2025-09-12T21:02:28.390Z","3_k8j1he","","",""
"","","","","","survey-text","1","418592","0.0-1.0","2025-09-12T21:02:28.390Z","3_k8j1he","418518","{""subject_id"":""3_k8j1he""}","welcome"
