"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","12","0.0-0.0","2024-11-14T17:35:05.958Z","3_1la9c1","","",""
"","","","","","survey-text","1","5147384","0.0-1.0","2024-11-14T17:35:05.958Z","3_1la9c1","5150009","{""subject_id"":""3_1la9c1""}","welcome"
