"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","27","0.0-0.0","2024-11-20T18:17:08.936Z","3_jsxkv3","","",""
"","","","","","survey-text","1","2721398","0.0-1.0","2024-11-20T18:17:08.936Z","3_jsxkv3","2721353","{""subject_id"":""3_jsxkv3""}","welcome"
