"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","14","0.0-0.0","2025-05-20T19:10:57.257Z","3_rmy0fl","","",""
"","","","","","survey-text","1","258558781","0.0-1.0","2025-05-20T19:10:57.257Z","3_rmy0fl","258592056","{""subject_id"":""3_rmy0fl""}","welcome"
"","","","","","survey","2","258585998","0.0-2.0","2025-05-20T19:10:57.257Z","3_rmy0fl","27106","{""age"":""52"",""gender"":""female"",""vegetarian"":""Meat reducer: a person who eats dairy products, eggs, fruits, vegetables, grains, and a reduced amount of animal or seafood products. For example, a pescetarian (who eats fish but no other animals) or someone who eliminates or reduces their consumption of red meat"",""question1"":null}","survey"
"","","","","","survey","3","258781563","0.0-3.0","2025-05-20T19:10:57.257Z","3_rmy0fl","195532","{""TAS"":{""TAS01"":2,""TAS02"":5,""TAS03"":1,""TAS04"":1,""TAS05"":3,""TAS06"":5,""TAS07"":4,""TAS08"":4,""TAS09"":2,""TAS10"":6,""TAS11"":2,""TAS12"":4,""TAS13"":5,""TAS14"":1,""TAS15"":5,""TAS16"":6,""TAS17"":6,""TAS18"":1,""TAS19"":3,""TAS20"":5,""TAS21"":6,""TAS22"":6,""TAS23"":6,""TAS24"":4,""TAS25"":6,""TAS26"":6,""TAS27"":5,""TAS28"":2,""TAS29"":5,""TAS30"":2,""TAS31"":1,""TAS32"":4,""TAS33"":6,""TAS34"":6},""TASIntro"":null}","TAS"
"","","","","","survey","4","258849960","0.0-4.0","2025-05-20T19:10:57.257Z","3_rmy0fl","68363","{""BQ"":{""BQ01"":3,""BQ02"":3,""BQ03"":5,""BQ04"":5,""BQ05"":3,""BQ06"":4,""BQ07"":5,""BQ08"":1,""BQ09"":1,""BQ10"":1,""BQ11"":5,""BQ12"":4,""BQ13"":2},""BQIntro"":null}","BQ"
"","","","","","survey","5","258909714","0.0-5.0","2025-05-20T19:10:57.257Z","3_rmy0fl","59730","{""BFI"":{""BFI01"":3,""BFI02"":3,""BFI03"":3,""BFI04"":5,""BFI05"":1,""BFI06"":4,""BFI07"":2,""BFI08"":4,""BFI09"":4,""BFI10"":1,""BFI11"":4,""BFI12"":3,""BFI13"":4,""BFI14"":5,""BFI15"":2,""BFI16"":5,""BFI17"":4,""BFI18"":1,""BFI19"":4,""BFI20"":1,""BFI21"":3,""BFI22"":1,""BFI23"":5,""BFI24"":3},""BFIIntro"":null}","BFI2"
"","","","","","survey","6","258939439","0.0-6.0","2025-05-20T19:10:57.257Z","3_rmy0fl","29704","{""BSSS"":{""BSSS01"":5,""BSSS02"":2,""BSSS03"":1,""BSSS04"":2,""BSSS05"":4,""BSSS06"":2,""BSSS07"":1,""BSSS08"":2},""BSSSIntro"":null}","BSSS"
"","","","","","survey","7","259113265","0.0-7.0","2025-05-20T19:10:57.257Z","3_rmy0fl","173680","{""DES1"":80,""DES2"":80,""DES3"":50,""DES4"":0,""DES5"":0,""DES6"":0,""DES7"":0,""DES8"":0,""DES9"":50,""DES10"":80,""DES11"":0,""DES12"":0,""DES13"":0,""DES14"":0,""DES15"":30,""DES16"":0,""DES17"":0,""DES18"":0,""DES19"":80,""DES20"":80,""DES21"":100,""DES22"":80,""DES23"":80,""DES24"":0,""DES25"":0,""DES26"":0,""DES27"":0,""DES28"":0,""DESIntro"":null}","DES"
"","","","","","survey","8","259180686","0.0-8.0","2025-05-20T19:10:57.257Z","3_rmy0fl","67389","{""ASGS"":{""ASGS01"":1,""ASGS02"":0,""ASGS03"":0,""ASGS04"":0,""ASGS05"":0,""ASGS06"":0,""ASGS07"":0,""ASGS08"":0,""ASGS09"":1,""ASGS10"":0,""ASGS11"":0,""ASGS12"":0,""ASGS13"":0,""ASGS14"":0,""ASGS15"":0,""ASGS16"":0},""ASGSIntro"":null}","ASGS"
