"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","2024-09-06T07:16:39.492Z","1_eoyou9","","",""
"","","","","","survey-text","1","16053","0.0-1.0","2024-09-06T07:16:39.492Z","1_eoyou9","16037","{""subject_id"":""1_eoyou9""}","welcome"
