"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","23","0.0-0.0","2025-08-15T00:35:22.253Z","3_pk8e5n","","",""
"","","","","","survey-text","1","1022977669","0.0-1.0","2025-08-15T00:35:22.253Z","3_pk8e5n","1023025857","{""subject_id"":""3_pk8e5n""}","welcome"
