"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","20","0.0-0.0","2025-11-20T00:47:56.734Z","2_qxyj0x","","",""
"","","","","","survey-text","1","1875","0.0-1.0","2025-11-20T00:47:56.734Z","2_qxyj0x","1817","{""subject_id"":""2_qxyj0x""}","welcome"
