"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","168","0.0-0.0","2025-07-15T00:36:20.264Z","3_n89e47","","",""
"","","","","","survey-text","1","72536576","0.0-1.0","2025-07-15T00:36:20.264Z","3_n89e47","72562104","{""subject_id"":""3_n89e47""}","welcome"
