"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","12","0.0-0.0","2025-01-24T18:21:00.318Z","3_9091pv","","",""
"","","","","","survey-text","1","538523","0.0-1.0","2025-01-24T18:21:00.318Z","3_9091pv","538476","{""subject_id"":""3_9091pv""}","welcome"
"","","","","","survey","2","570354","0.0-2.0","2025-01-24T18:21:00.318Z","3_9091pv","31725","{""age"":""66"",""gender"":""female"",""vegetarian"":""Omnivore: a person who regularly eats most meats, seafood, eggs, dairy products, fruits, vegetables, and grains."",""question1"":null}","survey"
"","","","","","survey","3","914228","0.0-3.0","2025-01-24T18:21:00.318Z","3_9091pv","343836","{""TAS"":{""TAS01"":4,""TAS02"":6,""TAS03"":4,""TAS04"":3,""TAS05"":4,""TAS06"":3,""TAS07"":4,""TAS08"":6,""TAS09"":5,""TAS10"":2,""TAS11"":3,""TAS12"":5,""TAS13"":4,""TAS14"":4,""TAS15"":4,""TAS16"":4,""TAS17"":3,""TAS18"":5,""TAS19"":4,""TAS20"":4,""TAS21"":6,""TAS22"":4,""TAS23"":4,""TAS24"":6,""TAS25"":3,""TAS26"":4,""TAS27"":3,""TAS28"":4,""TAS29"":3,""TAS30"":6,""TAS31"":6,""TAS32"":5,""TAS33"":2,""TAS34"":5},""TASIntro"":null}","TAS"
"","","","","","survey","4","1049575","0.0-4.0","2025-01-24T18:21:00.318Z","3_9091pv","135304","{""BQ"":{""BQ01"":3,""BQ02"":3,""BQ03"":4,""BQ04"":4,""BQ05"":4,""BQ06"":2,""BQ07"":5,""BQ08"":2,""BQ09"":5,""BQ10"":4,""BQ11"":4,""BQ12"":4,""BQ13"":5},""BQIntro"":null}","BQ"
"","","","","","survey","5","1162337","0.0-5.0","2025-01-24T18:21:00.318Z","3_9091pv","112739","{""BFI"":{""BFI01"":5,""BFI02"":2,""BFI03"":3,""BFI04"":5,""BFI05"":2,""BFI06"":3,""BFI07"":3,""BFI08"":4,""BFI09"":3,""BFI10"":2,""BFI11"":1,""BFI12"":2,""BFI13"":4,""BFI14"":5,""BFI15"":2,""BFI16"":5,""BFI17"":5,""BFI18"":2,""BFI19"":4,""BFI20"":1,""BFI21"":3,""BFI22"":1,""BFI23"":5,""BFI24"":4},""BFIIntro"":null}","BFI2"
"","","","","","survey","6","1215443","0.0-6.0","2025-01-24T18:21:00.318Z","3_9091pv","53086","{""BSSS"":{""BSSS01"":3,""BSSS02"":2,""BSSS03"":3,""BSSS04"":1,""BSSS05"":1,""BSSS06"":3,""BSSS07"":1,""BSSS08"":4},""BSSSIntro"":null}","BSSS"
"","","","","","survey","7","1512526","0.0-7.0","2025-01-24T18:21:00.318Z","3_9091pv","296944","{""DES1"":70,""DES2"":40,""DES3"":10,""DES4"":10,""DES5"":10,""DES6"":0,""DES7"":30,""DES8"":20,""DES9"":30,""DES10"":10,""DES11"":0,""DES12"":0,""DES13"":0,""DES14"":70,""DES15"":70,""DES16"":10,""DES17"":60,""DES18"":40,""DES19"":30,""DES20"":30,""DES21"":90,""DES22"":40,""DES23"":40,""DES24"":70,""DES25"":50,""DES26"":60,""DES27"":80,""DES28"":10,""DESIntro"":null}","DES"
"","","","","","survey","8","1671401","0.0-8.0","2025-01-24T18:21:00.318Z","3_9091pv","158843","{""ASGS"":{""ASGS01"":2,""ASGS02"":2,""ASGS03"":1,""ASGS04"":2,""ASGS05"":2,""ASGS06"":2,""ASGS07"":2,""ASGS08"":2,""ASGS09"":2,""ASGS10"":2,""ASGS11"":2,""ASGS12"":2,""ASGS13"":1,""ASGS14"":0,""ASGS15"":1,""ASGS16"":1},""ASGSIntro"":null}","ASGS"
