"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","2024-08-23T17:07:36.265Z","3_ujn431","","",""
"","","","","","survey-text","1","1758241","0.0-1.0","2024-08-23T17:07:36.265Z","3_ujn431","1758271","{""subject_id"":""3_ujn431""}","welcome"
"","","","","","survey","2","1847070","0.0-2.0","2024-08-23T17:07:36.265Z","3_ujn431","88746","{""age"":""68"",""gender"":""male"",""vegetarian"":""Non-vegan vegetarian: a person who eats dairy products and/or eggs, fruits, vegetables, grains, but no other animal or seafood products"",""question1"":null}","survey"
"","","","","","survey","3","2502896","0.0-3.0","2024-08-23T17:07:36.265Z","3_ujn431","655798","{""TAS"":{""TAS01"":5,""TAS02"":4,""TAS03"":1,""TAS04"":4,""TAS05"":3,""TAS06"":5,""TAS07"":4,""TAS08"":6,""TAS09"":5,""TAS10"":4,""TAS11"":5,""TAS12"":5,""TAS13"":1,""TAS14"":5,""TAS15"":4,""TAS16"":5,""TAS17"":3,""TAS18"":4,""TAS19"":6,""TAS20"":5,""TAS21"":6,""TAS22"":6,""TAS23"":6,""TAS24"":5,""TAS25"":6,""TAS26"":6,""TAS27"":5,""TAS28"":6,""TAS29"":5,""TAS30"":6,""TAS31"":5,""TAS32"":5,""TAS33"":4,""TAS34"":4},""TASIntro"":null}","TAS"
"","","","","","survey","4","2656093","0.0-4.0","2024-08-23T17:07:36.265Z","3_ujn431","153165","{""BQ"":{""BQ01"":2,""BQ02"":1,""BQ03"":2,""BQ04"":1,""BQ05"":5,""BQ06"":5,""BQ07"":3,""BQ08"":5,""BQ09"":5,""BQ10"":2,""BQ11"":3,""BQ12"":5,""BQ13"":5},""BQIntro"":null}","BQ"
"","","","","","survey","5","2801426","0.0-5.0","2024-08-23T17:07:36.265Z","3_ujn431","145299","{""BFI"":{""BFI01"":3,""BFI02"":5,""BFI03"":5,""BFI04"":5,""BFI05"":1,""BFI06"":5,""BFI07"":5,""BFI08"":5,""BFI09"":4,""BFI10"":1,""BFI11"":1,""BFI12"":1,""BFI13"":3,""BFI14"":5,""BFI15"":3,""BFI16"":5,""BFI17"":5,""BFI18"":1,""BFI19"":1,""BFI20"":3,""BFI21"":3,""BFI22"":1,""BFI23"":5,""BFI24"":5},""BFIIntro"":null}","BFI2"
"","","","","","survey","6","2854037","0.0-6.0","2024-08-23T17:07:36.265Z","3_ujn431","52579","{""BSSS"":{""BSSS01"":5,""BSSS02"":3,""BSSS03"":3,""BSSS04"":3,""BSSS05"":5,""BSSS06"":4,""BSSS07"":5,""BSSS08"":4},""BSSSIntro"":null}","BSSS"
"","","","","","survey","7","3233435","0.0-7.0","2024-08-23T17:07:36.265Z","3_ujn431","379251","{""DES1"":80,""DES2"":50,""DES3"":0,""DES4"":0,""DES5"":10,""DES6"":0,""DES7"":10,""DES8"":0,""DES9"":0,""DES10"":50,""DES11"":0,""DES12"":0,""DES13"":0,""DES14"":70,""DES15"":70,""DES16"":20,""DES17"":50,""DES18"":50,""DES19"":70,""DES20"":70,""DES21"":60,""DES22"":20,""DES23"":80,""DES24"":60,""DES25"":20,""DES26"":20,""DES27"":20,""DES28"":0,""DESIntro"":null}","DES"
"","","","","","survey","8","3401741","0.0-8.0","2024-08-23T17:07:36.265Z","3_ujn431","168279","{""ASGS"":{""ASGS01"":2,""ASGS02"":2,""ASGS03"":0,""ASGS04"":1,""ASGS05"":2,""ASGS06"":2,""ASGS07"":2,""ASGS08"":2,""ASGS09"":2,""ASGS10"":2,""ASGS11"":2,""ASGS12"":2,""ASGS13"":1,""ASGS14"":0,""ASGS15"":1,""ASGS16"":2},""ASGSIntro"":null}","ASGS"
