"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","2025-01-21T14:42:46.553Z","6_vxpyff","","",""
"","","","","","survey-text","1","12906","0.0-1.0","2025-01-21T14:42:46.553Z","6_vxpyff","12901","{""subject_id"":""6_vxpyff""}","welcome"
