"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","11","0.0-0.0","2025-12-22T13:50:24.166Z","2_dfz8nf","","",""
"","","","","","survey-text","1","8076","0.0-1.0","2025-12-22T13:50:24.166Z","2_dfz8nf","8038","{""subject_id"":""2_dfz8nf""}","welcome"
