"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","4","0.0-0.0","2025-11-30T21:29:10.376Z","2_tgsdo2","","",""
"","","","","","survey-text","1","12931","0.0-1.0","2025-11-30T21:29:10.376Z","2_tgsdo2","12925","{""subject_id"":""2_tgsdo2""}","welcome"
