"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","11","0.0-0.0","2025-01-17T11:55:39.766Z","2_jfp08v","","",""
"","","","","","survey-text","1","3959","0.0-1.0","2025-01-17T11:55:39.766Z","2_jfp08v","3916","{""subject_id"":""2_jfp08v""}","welcome"
