"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","29","0.0-0.0","2025-09-26T16:28:58.169Z","3_px0v45","","",""
"","","","","","survey-text","1","2520256","0.0-1.0","2025-09-26T16:28:58.169Z","3_px0v45","2520137","{""subject_id"":""3_px0v45""}","welcome"
