"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","4","0.0-0.0","2025-04-30T09:56:46.151Z","5_vaw9hj","","",""
"","","","","","survey-text","1","593798","0.0-1.0","2025-04-30T09:56:46.151Z","5_vaw9hj","599230","{""subject_id"":""5_vaw9hj""}","welcome"
