"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","18","0.0-0.0","2025-07-31T15:17:43.332Z","3_2kyte8","","",""
"","","","","","survey-text","1","107171181","0.0-1.0","2025-07-31T15:17:43.332Z","3_2kyte8","107186660","{""subject_id"":""3_2kyte8""}","welcome"
