"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part"
"true","false","[]","[]","[]","preload","0","7","0.0-0.0","2025-12-17T10:53:48.809Z","2_6rslf0","","",""
"","","","","","survey-text","1","3204","0.0-1.0","2025-12-17T10:53:48.809Z","2_6rslf0","3179","{""subject_id"":""2_6rslf0""}","welcome"
"","","","","","survey","2","6372","0.0-2.0","2025-12-17T10:53:48.809Z","2_6rslf0","3128","{""question1"":null,""age"":null,""gender"":null,""vegetarian"":null}","survey"
