"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":33818}]","33819","instruction","instructions","0","33827","0.0-0.0","2","2_e7oyyc","2024-06-27T12:21:46.703Z","","",""
"","3392","","external-html","1","37248","0.0-1.0","2","2_e7oyyc","2024-06-27T12:21:46.703Z","consent/consent2.html","",""
"","70690","screening","survey","2","108066","0.0-2.0","2","2_e7oyyc","2024-06-27T12:21:46.703Z","","{""intro"":null,""mentality"":""(2) Rarely"",""psi"":""(2) Very rarely"",""succeed"":""(1) Not at all"",""contact"":null}","[]"
