"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":40792}]","40793","instruction","instructions","0","40796","0.0-0.0","2","2_tb7q0c","2024-12-05T14:02:22.145Z","","",""
"","2773","","external-html","1","43712","0.0-1.0","2","2_tb7q0c","2024-12-05T14:02:22.145Z","consent/consent2.html","",""
"","163748","screening","survey","2","207529","0.0-2.0","2","2_tb7q0c","2024-12-05T14:02:22.145Z","","{""intro"":null,""mentality"":""(2) Rarely"",""psi"":""(2) Very rarely"",""succeed"":""(2) Very unlikely"",""contact"":null}","[]"
