"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":76131}]","76133","instruction","instructions","0","76135","0.0-0.0","1","1_pyfy0b","2024-11-19T10:19:28.069Z","","",""
"","10126","","external-html","1","86396","0.0-1.0","1","1_pyfy0b","2024-11-19T10:19:28.069Z","consent/consent1_en.html","",""
"","104205","screening","survey","2","190684","0.0-2.0","1","1_pyfy0b","2024-11-19T10:19:28.069Z","","{""intro"":null,""mentality"":""(4) On a monthly basis"",""psi"":""(2) Very rarely"",""succeed"":""(2) Very unlikely"",""contact"":null}","[]"
