"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":15458}]","15459","instruction","instructions","0","15463","0.0-0.0","1","1_kavg48","2024-09-16T08:08:50.503Z","","",""
"","11714","","external-html","1","27358","0.0-1.0","1","1_kavg48","2024-09-16T08:08:50.503Z","consent/consent1.html","",""
"","136715","screening","survey","2","164146","0.0-2.0","1","1_kavg48","2024-09-16T08:08:50.503Z","","{""intro"":null,""mentality"":""(2) Sällan"",""psi"":""(2) Mycket sällan"",""succeed"":""(3) Osannolikt"",""contact"":null}","[]"
