"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":91198}]","91199","instruction","instructions","0","91199","0.0-0.0","1","1_cnsc36","2025-06-29T16:17:51.556Z","","",""
"","75134","","external-html","1","166570","0.0-1.0","1","1_cnsc36","2025-06-29T16:17:51.556Z","consent/consent1_en.html","",""
"","174098","screening","survey","2","340733","0.0-2.0","1","1_cnsc36","2025-06-29T16:17:51.556Z","","{""intro"":null,""mentality"":""(3) Sometimes"",""psi"":""(2) Very rarely"",""succeed"":""(3) Unlikely"",""contact"":null}","[]"
