"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":3094}]","3095","instruction","instructions","0","3095","0.0-0.0","1","1_6l2w4w","2026-01-21T19:46:32.778Z","","",""
"","3621","","external-html","1","6720","0.0-1.0","1","1_6l2w4w","2026-01-21T19:46:32.778Z","consent/consent1.html","",""
"","96930","screening","survey","2","103703","0.0-2.0","1","1_6l2w4w","2026-01-21T19:46:32.778Z","","{""intro"":null,""mentality"":""(3) Ibland"",""psi"":""(4) Ibland"",""succeed"":""(4) Sannolikt, ja"",""contact"":null}","[]"
