"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":3309292}]","3309294","instruction","instructions","0","18701044","0.0-0.0","1","1_jh8dt9","2026-01-22T09:40:01.549Z","","",""
"","10423","","external-html","1","18712479","0.0-1.0","1","1_jh8dt9","2026-01-22T09:40:01.549Z","consent/consent1_en.html","",""
"","67542","screening","survey","2","18780109","0.0-2.0","1","1_jh8dt9","2026-01-22T09:40:01.549Z","","{""intro"":null,""mentality"":""(4) On a monthly basis"",""psi"":""(1) Never"",""succeed"":""(2) Very unlikely"",""contact"":null}","[]"
