"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":4311}]","4311","instruction","instructions","0","4317","0.0-0.0","1","1_szvzpt","2024-12-04T18:41:40.193Z","","",""
"","3952","","external-html","1","8501","0.0-1.0","1","1_szvzpt","2024-12-04T18:41:40.193Z","consent/consent1.html","",""
"","66210","screening","survey","2","74836","0.0-2.0","1","1_szvzpt","2024-12-04T18:41:40.193Z","","{""intro"":null,""mentality"":""(2) Sällan"",""psi"":""(1) Aldrig"",""succeed"":""(1) Inte alls"",""contact"":null}","[]"
