"view_history","rt","test_part","trial_type","trial_index","time_elapsed","internal_node_id","lab","subject","time","url","response","accuracy"
"[{""page_index"":0,""viewing_time"":70644}]","70646","instruction","instructions","0","70649","0.0-0.0","1","1_pd6hrr","2025-10-08T11:43:33.028Z","","",""
"","6334","","external-html","1","77268","0.0-1.0","1","1_pd6hrr","2025-10-08T11:43:33.028Z","consent/consent1.html","",""
"","66615","screening","survey","2","143979","0.0-2.0","1","1_pd6hrr","2025-10-08T11:43:33.028Z","","{""intro"":null,""mentality"":""(2) Sällan"",""psi"":""(2) Mycket sällan"",""succeed"":""(1) Inte alls"",""contact"":null}","[]"
